mensaje_id,recurso_id,archivo,origen,asunto,fecha_reunion,fecha_descarga,estado,tipo,detalle
19f2024f973e86b8,attachment:ANGjdJ8qnT6tK5lUuDU4ND8FBTqAnuzPAymhg111x2xO7qhow6A6JwbOCe5frplotvI9uPtwYDvp71lgERNqntdqeyGHoIESdh1N3qkeoWgOSUSmqABxWtAQMyNp-nvSM8FfsmZMyLNDhYXduip958QgcMcrnYXleOw9LpRNpo8gMUTYG_Fb18JandJ8avLW_2m1cKlO2KebJH78rEWLmacupKSirYSMeaTecI22SWNbZt0qGmywsI-aI0XtahFi9SnV2e2pukBes88U8M2S6i4091OGw4r_h2WEaUVr_Ka3eWdUTxL3OTxsyYlZ11CdRGlAs6w5S5SJAryH7PK3cC2bKqv3H7gc9ltQv667kybxYib6_kLXAdVYlL3VgqyMJVjggqr6w8eh8WH1oPYy,20260701_184006_meet_alumnos_Registros_de_la_reunion__1_jul_2026_a_las_5_50_PM_CST.csv,adjunto_csv,[MEET ALUMNOS] Asistencia procesada - Registros de la reunión: 1 jul 2026 a las 5:50 PM CST,01/07/2026,01/07/2026 18:40,descargado,alumnos,CSV adjunto descargado
19f2024ed550b583,attachment:ANGjdJ_QSfBaapoS2I1-io-Bnuc4qBMajOF3rE9E_jYAuFM7hHE041a28bAGEOZsuuDqtTpl-nJmpLZAoQZ-ZtB-15-jc5gIdTR1tbZe0yK4m2Tn6cQCFta8QxGcIlRfopmklDnB-0ABmCemsuoCB7Mt04le9QNeUCdM7VWqrZLQp-8xwlu7DprEP9A4mHn4Z2S7lmPxD2SA9syXLBOmGakCiXSVYLl0NbQXgadXKcuib7EUiRabK9k5w8fNrRXGq5bke9oBN3CjJ0IaNGzsEo0haTHeAH4KokPi6Qk609cdc-NXkE54Axu-K6ffFuh99tc8g5Bcv3wmSuuSRUeZXtjSbpajwBLmk1Fd5p8azgBrw66dl-6MMxESNCJyjEyTHFFLkXrUtDuAbDssuC_F,20260701_184006_meet_alumnos_Registros_de_la_reunion__1_jul_2026_a_las_5_53_PM_CST.csv,adjunto_csv,[MEET ALUMNOS] Asistencia procesada - Registros de la reunión: 1 jul 2026 a las 5:53 PM CST,01/07/2026,01/07/2026 18:40,descargado,alumnos,CSV adjunto descargado
19f2039b707ecf09,attachment:ANGjdJ9_GA-GXMTXo1mKhWzNDWMgjFNk-mVmyj-pHWA8anDcixVqeyNbuM9nuvQsQ5xAosyJ951-71avzIXA6WUETqX58v32F23SDBnb8ZPibPOQM34p4KUXUaYP6kheDH1ztUOV22_ua5IqwoPvqQPu2rYxvHRbtTZBJdEOEYjZqOPN1YoY0-ZsiuCjcnpAIf33GvlWnsHkFEos3sA5OQa6paH1GzZBgeIKrX1RfYnQ1vGjkaON_LdG0UDZwLCbi-65ifYgbv0WkUs7TFWag9lAHHCZpGcPQFHEMWEVtGNLq1xVvvYT6bzC2adE2afRcfcY35t1MUijvWuFlLg8yAv9gQBju3WKEMjZWum1zPy53Wr4AI77c0LQYFwMIfXdUzPgcY_wy5O5C_YjSIui,20260701_185159_meet_maestros_maestros_Registros_de_la_reunion__1_jul_2026_a_las_6_22_PM_CST.csv,adjunto_csv,[MEET MAESTROS] Asistencia procesada - Registros de la reunión: 1 jul 2026 a las 6:22 PM CST,01/07/2026,01/07/2026 18:51,descargado,maestros,CSV adjunto descargado
19f2031775ac2d12,attachment:ANGjdJ_ODgfE1sXjLbbwmnZHqhrt6JIfs7B9_kNvFQopEPhh1OJ9f7RfJA-Zt7qL2yyoTrIY90gRMqGyoXVWQ1GTLBDh09GOwxJ2z2foH9F5y4iaA9MSDkUBxFoirEJUromvKKBzokO_nab37nD2mjqeEQqgcMoWR0BUxKxSqVyfi0-IpA8JHLQH-6it0v_1llP0S-QCLoCKhz3IHXk2jLeMTkKJ9K9uCgPMYaX6o_FcHNAvDsSHAE-LUfPU92t303lCV6dk3dfNQ7biDgfTvJzYl9_u92DdNnSaner_EMZirQUq9NjXV5Dr1retcDm0vPcw1Em101QGD9i4djwgTMT_rey8fpSyzt-m7gcJeyW8sHAh1Z-SkyKmTpaNfGZ6y4PER6vHR8qPq3PFx885,20260701_185200_meet_alumnos_alumnos_Registros_de_la_reunion__1_jul_2026_a_las_1_32_PM_CST.csv,adjunto_csv,[MEET ALUMNOS] Asistencia procesada - Registros de la reunión: 1 jul 2026 a las 1:32 PM CST,01/07/2026,01/07/2026 18:52,descargado,alumnos,CSV adjunto descargado
19f20316bfcc242b,attachment:ANGjdJ_y2xglY_n-6NzwadSiGGtYYkqTXtOkFTm8OuSzZ1MxoDiXjtl6B1H7ZImn3UljP4J3F1m29kVCXr4kl7AP5XQgayXsdtsYt7wbZ2vLi_JJHdGABTLAz4oJyG65SAbV7FyuhPmRfqDiWrbb6u5iws5QBtW83IUPj3bm9LDBWoeEh8OrED1vDhHZFMnAAg4yikMADezmCMZ1FqPgwacHAyz3K-NA90TYs4BGHqZyLp9jFSrmkPt58wRzeoRsRiDwGsd9N466Px5nw3RAqoHlIEYBfIknq130kRjPBj3RAgMF5o_4Bd0BUMtvGR9De0mwQiXcQF54QilxSl-ercDV8t0cmgq--CkJ54vGx2lj2h8dsPqJTOAyGL-ZySSW6SubZYCxgpflVIGBm7dN,20260701_185200_meet_alumnos_alumnos_Registros_de_la_reunion__1_jul_2026_a_las_1_40_PM_CST.csv,adjunto_csv,[MEET ALUMNOS] Asistencia procesada - Registros de la reunión: 1 jul 2026 a las 1:40 PM CST,01/07/2026,01/07/2026 18:52,descargado,alumnos,CSV adjunto descargado
19f20315ef0c125a,attachment:ANGjdJ-__2ZZ3qOVZXn4KSPy2niEA-ENfa9_fY8LAQvoMY8raV7XPihQjSq_RIROZeKoJIgRRcsk8Jj_TBKopgRqzRmQpOPlfZhKLTAzIuR5uDb4YB76RSU6beEfjSEpvojAS_gFsVzv8tvgImZV0NpdjsEmFTQ6LQ4KzVwffSSTreVqaiYYIA0gGyZTLOv6Sjz8D8vaLeOe6-cZhCCkV7-vU-WogqJjaxbkqrisc-EyhjX4cXrBzkNlsOfXv9iYtXtr64H_aJF3lSIFnP3OPn7IkoeVl6FDzGrldtIxTiqBBsRabXyxmPYuUN_lkO0hHttg7l4IBurwae1sFmSp_Up4eW0W3XwDL6e0oE2HfuW_PeI2KhRp25CCSTfucFibu6GifRjRxIBcoBuBmgEu,20260701_185201_meet_alumnos_alumnos_Registros_de_la_reunion__1_jul_2026_a_las_4_58_PM_CST.csv,adjunto_csv,[MEET ALUMNOS] Asistencia procesada - Registros de la reunión: 1 jul 2026 a las 4:58 PM CST,01/07/2026,01/07/2026 18:52,descargado,alumnos,CSV adjunto descargado
19f203156652e7d3,attachment:ANGjdJ-bn6jn3U7DvgpohnUiSiQ8JPqtmsJm-P5xb3uGnG9tzzrKQLDtbfN35aDC-WvAflKIgtVwGcp2VGbrgvSYOaTVMd4fRbpdWzE2N4XxXjCK2rdxqXaNiyYN-NSm2qhnaxqG96gby3_jmZ-NWnEEfVYUfQgd4bDIX8BLvrHUMUAL1jnRKasHObp09CFvSXNtafHbSmHVWCiNQtXEZrQVPn0u91jHQvE7U7Vc7n8ZWfEK6ZdWr-9xRC0H6veYmyu9mwbTxHcDPrrtjLdOZFG4-3hdWWvC4jvPbxTT8bf9SGsGjcoL8U-daD8JGz7PUvfYaKgEHxLnc9AnWFGx3NFZmMiXaWHxA2Dl_1YBICEUhsw4flAkxYYduKDPYjY4nT9p4fXh3J0cSO6l4fyK,20260701_185201_meet_alumnos_alumnos_Registros_de_la_reunion__1_jul_2026_a_las_5_06_PM_CST.csv,adjunto_csv,[MEET ALUMNOS] Asistencia procesada - Registros de la reunión: 1 jul 2026 a las 5:06 PM CST,01/07/2026,01/07/2026 18:52,descargado,alumnos,CSV adjunto descargado
19f20314ad3bf3a9,attachment:ANGjdJ-aBE5QUHvAU8SY40oZCjwOH7VI4z4UF3TSPdGaa9v3NeNpJKfmHQbl3LTY3atlRowNGpUz2qMedCJcAids-BBb6_wVLJSJgmj7Xpw7YHnqivXFncGCmGhAurKqHBP40W-oiKqD6f1dZT-BpZ1uxd2QkaJGvoqlg8UnrDT8DklwlisE55PjXx3H9JNMMXyiw262gXP8T6WnPxsPBd-k0ZpaJ-et3MSjEBB8d1RS3_MSyr20cHG3BN0wKbD2otKhTihoC0BSoZQgdMEaLJFH351trwC0UD0cKc8OhzFx1Ql-o2EraFBuWjnBnZYPn1L1OgS7EgQV3bjpdONtXiTbyeJPWB97lPOEow7BbCAic1hf-dX6vopZ07tODajAU0qEvoqLYZJ7dZXPKWrY,20260701_185202_meet_alumnos_alumnos_Registros_de_la_reunion__1_jul_2026_a_las_5_10_PM_CST.csv,adjunto_csv,[MEET ALUMNOS] Asistencia procesada - Registros de la reunión: 1 jul 2026 a las 5:10 PM CST,01/07/2026,01/07/2026 18:52,descargado,alumnos,CSV adjunto descargado
19f203143dea21e3,attachment:ANGjdJ9l3j3Nc3wKrO1SIT-EMwdSb4AVzjuC8tBCZigEY6HsTawTc8aDH4sYd64aMP7xC46aAVAoVqHHsHBZKTwcfaD0gxDwkUQAg_z4_uZX8iEsFYf4SqnXY7imFt-H2w90zX97W6VxDYsRGil1V409mHgoIawxx3hEfa0sg7XmqY_FwvCRM94TrJsLrTvaF1SiJjCAEsFEnesHv0u8O5o2fV8L9UdFrje7q6oZAvj_1JDRBTKIjRuubkg9r8Yqqs5oGP41dJcSF6W6CRy53sHOpvXQgagixDvunjCRYe0dgW10sr2O-Y9LrRieog0bIxriognDiKzYkG9sGbpAXYRXq7f_rgG0aXRpgPLXiUvCpLws-sngsq2xrXGvloXsZg_uXUuWcNFPf_EXgCg4,20260701_185202_meet_alumnos_alumnos_Registros_de_la_reunion__1_jul_2026_a_las_5_50_PM_CST.csv,adjunto_csv,[MEET ALUMNOS] Asistencia procesada - Registros de la reunión: 1 jul 2026 a las 5:50 PM CST,01/07/2026,01/07/2026 18:52,descargado,alumnos,CSV adjunto descargado
19f203137bd4cd03,attachment:ANGjdJ9dccms7LUK3xo_L5a345_8yOqiZ05HimCjq0I92wyUniVoaD8WdWieIlzWpNSIGXjXX0Aath-O3dh_THbmFklWwrD9zXB1_wyShYhFaD-JtMFZys9l0924sSrwwqAzp2Z6Mp6Z-W1QqJnp9259-v0zPwTYOIpFf1o-iWzxDqgLnygFGGGIyRPF2xlpi08l820Scvy08RHPGQlY1XUIzelaX8gdPg5BmbG3Kx74WS-bSVA_0IXxCkMsuqzwViqumztVID7yKo1xEfv44Ps6-yuuuub1NbuAHJj1AvY9--dJnFUW1A0ikw9YMUWDgCLRdvaAJ55kGPUtqfqQd0eZ16IlcSXgFiaO6pDzOjszAdwTZ3vOpXRyyJRfsJi8yW8Wv4h3gd-qOOEHwQkt,20260701_185203_meet_alumnos_alumnos_Registros_de_la_reunion__1_jul_2026_a_las_5_53_PM_CST.csv,adjunto_csv,[MEET ALUMNOS] Asistencia procesada - Registros de la reunión: 1 jul 2026 a las 5:53 PM CST,01/07/2026,01/07/2026 18:52,descargado,alumnos,CSV adjunto descargado
19f20312a36b5ad0,attachment:ANGjdJ_rbIqFaYE4h1mBbvDkGzOAbxEii2dhPfrs-5LnE7zG0pu-GAQ6C08hRv0SbA6NyGBmJadfP86FlUGv3j9tFQ-oB0qMdj4p3MyBXCdhNLYybovrPyC6A0VJ73JNxgO_I_btqNK09-nHHQg_xJo1LOpLB47qMCuKsXfa0zvnW4GrNGyDcN6W2ZlyKur0NpTIDv303kYZnUvxS7CzBsjJ-8Dsg_s_iX8p8Mfy2WChU9oDeFlm4n3ma-sDx2pJq7vgyj8roGywe-oeIitb8JS9yMzgNbOJ9YybKzwi_pwQW5u_gvD26bEb1keGipfsvvFZkx3KqXSWUUpVBVSnMNV4ET2Xp5pnopPhRnM7fblpHolqDmlErqWZcLNA9Xpnl1qaWClp2wGJHxcVAwvt,20260701_185203_meet_alumnos_alumnos_Registros_de_la_reunion__1_jul_2026_a_las_5_58_PM_CST.csv,adjunto_csv,[MEET ALUMNOS] Asistencia procesada - Registros de la reunión: 1 jul 2026 a las 5:58 PM CST,01/07/2026,01/07/2026 18:52,descargado,alumnos,CSV adjunto descargado
19f20252b61230be,attachment:ANGjdJ9X326BeyfAWlJhLQc50o-i2So3DlxPoT-IU97DlNSuNrIGr4O2xqj1b5BzBLQ2ZW1YDE5C1uM3FONvPepdKZ7yf6lDFipfkYdE-VTI4kAeUjxU40Y4vk-UQUlBXd_UBAhQ3ieemcLds7_oL6agCvTIyaKbhkr96X-K7uVhV88JFC1F0YcO2JzZ-zOKe68PBjVUr3N9kmoJH0mKSkyHfV5VJPJFICi_DvARmBwMOStJTb62Bbpp_igcAwkmEwtfwMLLEt_mxC6tjHa7x7SJ57y_yu2aaxfY_q-UMD5NGJOStyMykVbc966WTXn3r_wZVsToNnfMMesV4mjnRQSF1MLst1irVRg6uP7yIUaCh3p32xWxUoqAhXZeFPGRr8AYqU5y0f3pHp3CAOgx,20260701_185204_meet_alumnos_Registros_de_la_reunion__1_jul_2026_a_las_1_32_PM_CST.csv,adjunto_csv,[MEET ALUMNOS] Asistencia procesada - Registros de la reunión: 1 jul 2026 a las 1:32 PM CST,01/07/2026,01/07/2026 18:52,descargado,alumnos,CSV adjunto descargado
19f2025213d5bc98,attachment:ANGjdJ8XHATzZbtmXjmpX7tKJVxsJyXu_UrXg56Q8ziHjrEbNZIAwmK1-g_x609xzDMmoib6Ges4c2h4jxFTI57ba1SXmMzW28lIOSz1-lErNOofA6dSUEOo1qnJXhj_U_W16JjdEiyOUqmLuZKrel8nOzKSc-6KMkUYPyOosSoVx_uhaO4eMrznxDdD7_ufu_S9Tv7NkZ7N1HZ2XFYt3h-mxLTMcD5n8pWOy2HGRuYX3yMmA89fsaJBUAVqkuF0kDeegg0Esm2kMYljZf1g6OZo-zgcQjw1u-rf8325FTtG7TxkyFwogOUIkiSqS-kF9KO7IkyNkFDl0QA_sqc_WANpjCMhBhUUcmH9Ia-wLFz4WeaRk920sabm1mwxEC5QZTdsQmaYF82bHkKYOPK_,20260701_185205_meet_alumnos_Registros_de_la_reunion__1_jul_2026_a_las_1_40_PM_CST.csv,adjunto_csv,[MEET ALUMNOS] Asistencia procesada - Registros de la reunión: 1 jul 2026 a las 1:40 PM CST,01/07/2026,01/07/2026 18:52,descargado,alumnos,CSV adjunto descargado
19f2025176e50683,attachment:ANGjdJ8eUOQTcVzjnhbg-2oGVW5gyYnGJGYi1X8rSczbB56DZ9jrTZl4_hj5Pfq75ufLWMFLE2-PIUSMR_kyp26A_UDSWcqYmZR4kTEjiQv7SOtOuA9ok9XTN60AQ18Y5qbSf3VnQqsaetLVss--iGldoohMyQxeZdXZn_MtDlg5TIY1Vpxsn1bGXQ_VWF8CarCpqrOLQX_IWFqhosYXQRGCuLS3sqYLuRtevq-1UvTzzzVTM9-5sXsyl5RFEMR0LjWDPM1PC9miJNAuJafVgtNJkTK1MsACmGJVOSJFHo83F_ppbuL93g3xYgGys9Ioius8adbSmmN8Hzw4wiaCBUklC-FGFX_sZDeaeZTBRebJBWnEN7qYbmPhCyVNZhtsS7R9LXqEnNq5KzGkvIER,20260701_185205_meet_alumnos_Registros_de_la_reunion__1_jul_2026_a_las_4_58_PM_CST.csv,adjunto_csv,[MEET ALUMNOS] Asistencia procesada - Registros de la reunión: 1 jul 2026 a las 4:58 PM CST,01/07/2026,01/07/2026 18:52,descargado,alumnos,CSV adjunto descargado
19f20250dbf98423,attachment:ANGjdJ_gdNqnH7qjOwtxpDPyIg3lOL1t9fUuVhp5ZFsXOsIu14mEw7VL-QLLkszjMt_QB3IU8QttkuCGNrX_j5_F1dp7dgIZCSYdDf4o7uJiUXVZAn0Zoblnx13DihT5TqGZaT6W3XAwph5lZDrw59q_5n_j2v9lssNCwXY7-tUCZvxJGZH_4BNThfJoCovA27sAqjtTzX_D-4gN9KXtxpusUHcUrRiALiMArf8fxo59qhLX8tEvo06Ie9U3b5kLwoegBJNrhyZOFxzCydIShGkOba2JsPDWgP8un6ja03Myw7aj37OuAvgMyrRR4lKYHPTiqo7cC79TZzim211PjqOhb0cB0YfjUMFfAfUBXe59_A-ZI0zPsaz1OfC1fj7bw-zm13bhGT5yf0Rb_A_I,20260701_185206_meet_alumnos_Registros_de_la_reunion__1_jul_2026_a_las_5_06_PM_CST.csv,adjunto_csv,[MEET ALUMNOS] Asistencia procesada - Registros de la reunión: 1 jul 2026 a las 5:06 PM CST,01/07/2026,01/07/2026 18:52,descargado,alumnos,CSV adjunto descargado
19f2025015be8ec6,attachment:ANGjdJ9OMhCvOxdexIlQEBERTVsDEwnToAyRkJwwvR3BV8S5PU0bfQq0BpEf1QNEdgureAQRDI_XQh3qp9mvV8WYO8gGZE7cZYKKszAJ5v-eCC-Wz1GZz4-vbyO3OhLnTm-PFEJTdR5G8gD2h8vjrRLhiR33T1W481CrRp4MqhqGjB1vqNDjkYsfmRXt3swW6P37lXjo1OCPFspYqQT61JtUty-duJhQ98z6I0lDFKBLukJs6HY7DwCcImAWYTGcy4KU8yJmQYvl_jgpK4aei9CoaRZbuLDAwCQXNyrt7BDiTSUn0y7GpnVCNrH5VLAZgcpI7vG7Is07SMtOW7cnFS6TLhKIVnlUhbR-2ec_7z-fRRvNu-MgdwFxCquLXHh8K39atF9Fqupb0Mx0zTUm,20260701_185206_meet_alumnos_Registros_de_la_reunion__1_jul_2026_a_las_5_10_PM_CST.csv,adjunto_csv,[MEET ALUMNOS] Asistencia procesada - Registros de la reunión: 1 jul 2026 a las 5:10 PM CST,01/07/2026,01/07/2026 18:52,descargado,alumnos,CSV adjunto descargado
19f2024f973e86b8,attachment:ANGjdJ9-sSXubnfcycSK5AWIAmuKEHN4BpaCA5J7A6CpSsonoZSMegs-KQ04mF9_Mi6vRpMXg6pYeTlC6lGVcEDdfw8OdlBfmdP1zxxdOeyAbeQ2ihW26JfFn97SsH8_ZWR9hvEyy-iciQUKB0Ix2YenEThX_qWcycjT_YR3OaD1-SoARmzG-zy8Bwt0sq3SnwnFxTymOZ7bDly484gY4cCJJpcQnh8rlDZzhGNPZvHtESndBLs-3HIYGg2yBOqU_CNz8O_VY4kMkFKdDJxI6tBw2dcxscbwvvnOViVQG9jicY0uTy6by5DMxWeQzxQpNzh0b89poiMqjePv7j_odrBDEzreEQIjhEyqrGWGgeXb8Z501B7dtLc1NY7lATi5P91VoG73i8FA6vQLWRU2,20260701_185207_meet_alumnos_Registros_de_la_reunion__1_jul_2026_a_las_5_50_PM_CST.csv,adjunto_csv,[MEET ALUMNOS] Asistencia procesada - Registros de la reunión: 1 jul 2026 a las 5:50 PM CST,01/07/2026,01/07/2026 18:52,descargado,alumnos,CSV adjunto descargado
19f2024ed550b583,attachment:ANGjdJ9NaQSV_zYbyTSHsNNpbtdo6FnvapjOCDn1ilyJHSEmw90I24u3hPmSquxK_FPvk9Y__J8WG8srpIFZGrLavBLqR685785l7UkAoP9mq13Rfr-rugoROolGxFqI_dFr-flGgx411VXWvEtuWcdF1nfHmc3Qv1LCvXqLpk4W-5Dd538ZF4wlNE2iAomVukuvyJ1868bItvfLWQSKfEJatkddrHLREWerc941cQd9qzPv3UeJeedyQh2VBUMgiEUDa31T-Y1s9M7H4qvvcZ_g3fb0th1DJEFn8TTmlqeUP9nI11sBIdhnj1O9bncZyNX52AyOB73ATJ2U_nuMRUSk4uWlNZTDtONJgy_LJ-t9MMSy_wM7irExJywcOhlaEqoscH608FkEGnZgxpfd,20260701_185207_meet_alumnos_Registros_de_la_reunion__1_jul_2026_a_las_5_53_PM_CST.csv,adjunto_csv,[MEET ALUMNOS] Asistencia procesada - Registros de la reunión: 1 jul 2026 a las 5:53 PM CST,01/07/2026,01/07/2026 18:52,descargado,alumnos,CSV adjunto descargado
